ticker,cutoff,price,history_days,median_dollar_volume_60d,liquidity_rank
NI,2022-12-31,24.473230361938477,1259,107397294.60878372,436
CCJ,2022-12-31,22.538009643554688,1259,107373388.72718811,437
CBRE,2022-12-31,76.95999908447266,1259,106909730.92575073,438
CMS,2022-12-31,56.65725326538086,1259,106889993.25180054,439
HIG,2022-12-31,70.89911651611328,1259,106649712.7746582,440
BBWI,2022-12-31,38.339988708496094,1259,106329081.14910126,441
VMC,2022-12-31,170.45654296875,1259,105921811.17248535,442
PPL,2022-12-31,25.945573806762695,1259,105612980.65338135,443
TECK,2022-12-31,36.14884567260742,1259,105538596.35925293,444
TDOC,2022-12-31,23.649999618530273,1259,105363100.64249039,445
CSL,2022-12-31,226.5406188964844,1259,105238054.74014282,446
CAG,2022-12-31,31.711904525756836,1259,105149517.86375046,447
ACGL,2022-12-31,59.69740676879883,1259,105088181.94961548,448
ZBRA,2022-12-31,256.4100036621094,1259,104942399.07455444,449
TPR,2022-12-31,34.91902160644531,1259,104940418.70117188,450
CRL,2022-12-31,217.8999938964844,1259,104422051.6204834,451
TRGP,2022-12-31,67.99749755859375,1259,104116372.0495224,452
AWK,2022-12-31,140.64199829101562,1259,103996713.38043213,453
FE,2022-12-31,36.27009582519531,1259,103331123.4615326,454
FTV,2022-12-31,47.70086288452149,1259,103042617.72894287,455
QRVO,2022-12-31,90.63999938964844,1259,102713257.91397095,456
BTU,2022-12-31,25.27277183532715,1259,102648339.82582092,457
SRPT,2022-12-31,129.5800018310547,1259,101783089.81742859,458
CHD,2022-12-31,77.29993438720703,1259,101550843.86482239,459
FICO,2022-12-31,598.5800170898438,1259,101473187.82958984,460
CNP,2022-12-31,27.397533416748047,1259,100932021.7885971,461
AN,2022-12-31,107.3000030517578,1259,100538536.20529175,462
FND,2022-12-31,69.62999725341797,1259,100120226.7944336,463
CPAY,2022-12-31,183.67999267578125,1259,99935887.40081787,464
GME,2022-12-31,18.459999084472656,1259,99858842.36354828,465
ESS,2022-12-31,185.2388458251953,1259,99712509.76867676,466
CPB,2022-12-31,48.53282165527344,1259,99633483.66279602,467
HWM,2022-12-31,38.99985122680664,1259,99562484.14649963,468
DELL,2022-12-31,37.49771881103515,1259,99270974.87411499,469
CHPT,2022-12-31,190.6000061035156,831,99269870.61576843,470
WAT,2022-12-31,342.5799865722656,1259,99160503.46069336,471
PODD,2022-12-31,294.3900146484375,1259,98769880.18798828,472
RRC,2022-12-31,24.14278221130371,1259,98076766.89891815,473
PBF,2022-12-31,36.712127685546875,1259,98061692.12150574,474
RGEN,2022-12-31,169.30999755859375,1259,97643927.81906128,475
INVH,2022-12-31,25.945362091064453,1259,97630745.30239105,476
SAP,2022-12-31,97.64899444580078,1259,97214871.98829651,477
YUMC,2022-12-31,52.056671142578125,1259,96914492.06733704,478
GTLS,2022-12-31,115.2300033569336,1259,96578954.33197021,479
BG,2022-12-31,90.26339721679688,1259,96268235.60028076,480
RVTY,2022-12-31,138.95379638671875,1259,96014611.12823486,481
BAH,2022-12-31,97.71096801757812,1259,95872317.46826172,482
NTAP,2022-12-31,55.37972259521485,1259,95814882.92369843,483
ENB,2022-12-31,31.660917282104492,1259,95319893.87044907,484
CDW,2022-12-31,169.9789276123047,1259,94956635.23864746,485
LAD,2022-12-31,199.5211181640625,1259,94556940.85083008,486
CE,2022-12-31,97.50457000732422,1259,93452657.81021118,487
NRG,2022-12-31,29.24669075012207,1259,93387666.11862183,488
P,2022-12-31,26.760000228881836,1259,93245025.00782013,489
FDS,2022-12-31,385.4981689453125,1259,93228893.8369751,490
CNQ,2022-12-31,24.140411376953125,1259,92959860.74676514,491
WY,2022-12-31,27.20655632019043,1259,92670120.44944763,492
PCTY,2022-12-31,194.2599945068359,1259,92174199.924469,493
HST,2022-12-31,13.065105438232422,1259,91737217.40169525,494
EVRG,2022-12-31,54.396873474121094,1259,91692606.83746338,495
MSTR,2022-12-31,14.156999588012695,1259,91305134.99832153,496
TDY,2022-12-31,399.9100036621094,1259,91018582.07397461,497
UPST,2022-12-31,13.220000267028809,514,90448517.09318161,498
TYL,2022-12-31,322.4100036621094,1259,90247376.84631348,499
INCY,2022-12-31,80.31999969482422,1259,90235597.49946594,500
DINO,2022-12-31,44.99665832519531,1259,90188373.77662659,501
AEE,2022-12-31,79.83427429199219,1259,89943524.62768555,502
FHN,2022-12-31,21.566341400146484,1259,89686481.16207123,503
KNX,2022-12-31,50.1801643371582,1259,89023836.92016602,504
CCK,2022-12-31,78.92385864257812,1259,89019865.29159546,505
NVAX,2022-12-31,10.279999732971191,1259,88901665.4595375,506
CELH,2022-12-31,34.68000030517578,1259,88720373.18916321,507
IP,2022-12-31,29.471954345703125,1259,88393792.28610992,508
ARE,2022-12-31,121.60717010498048,1259,87619698.7449646,509
SJM,2022-12-31,139.44229125976562,1259,87478032.09190369,510
BXP,2022-12-31,55.49921798706055,1259,87394112.29248047,511
STE,2022-12-31,178.8290252685547,1259,86862405.03692627,512
AES,2022-12-31,24.60249710083008,1259,86281694.73457336,513
OMC,2022-12-31,72.3420639038086,1259,85782269.61593628,514
MUSA,2022-12-31,274.80780029296875,1259,85665031.03637695,515
CHKP,2022-12-31,126.16000366210938,1259,85398375.40206909,516
EIX,2022-12-31,53.65333938598633,1259,85247955.55496216,517
FIVN,2022-12-31,67.86000061035156,1259,84845968.60790253,518
BALL,2022-12-31,48.68278121948242,1259,84629059.5779419,519
COO,2022-12-31,82.65383911132812,1259,84517769.76165771,520
OC,2022-12-31,79.7359848022461,1259,84478702.52914429,521
JKHY,2022-12-31,167.38372802734375,1259,83983123.96774292,522
TFX,2022-12-31,242.51092529296875,1259,83949933.17871094,523
SAIA,2022-12-31,209.67999267578125,1259,83866617.40264893,524
HAS,2022-12-31,52.41275405883789,1259,83154398.93112183,525
TXT,2022-12-31,70.55523681640625,1259,82954466.54167175,526
FTI,2022-12-31,11.946849822998049,1259,82839686.9140625,527
BIO,2022-12-31,420.489990234375,1259,82796662.47558594,528
NBIX,2022-12-31,119.44000244140624,1259,82477524.30496216,529
XYL,2022-12-31,105.90840911865234,1259,82423015.4800415,530
TD,2022-12-31,55.85304260253906,1259,82083915.52124023,531
PHM,2022-12-31,44.27098846435547,1259,81733478.23410034,532
CPRI,2022-12-31,57.31999969482422,1259,81474569.93618011,533
PTC,2022-12-31,120.04000091552734,1259,80518387.51182556,534
FLG,2022-12-31,23.7098331451416,1259,80314412.89146423,535
GEN,2022-12-31,19.89870262145996,1259,80286844.29206848,536
WHR,2022-12-31,116.25617980957033,1259,80220377.8514862,537
CPT,2022-12-31,97.74900817871094,1259,80158769.63310242,538
ARES,2022-12-31,61.3905029296875,1259,80077771.58470154,539
PENN,2022-12-31,29.700000762939453,1259,79805554.48150635,540
ATO,2022-12-31,102.8469009399414,1259,79796761.44294739,541
WING,2022-12-31,135.54443359375,1259,79568367.71392822,542
CG,2022-12-31,26.57200813293457,1259,79283691.48683548,543
VTR,2022-12-31,40.22945022583008,1259,79069496.54102325,544
TTE,2022-12-31,52.120849609375,1259,78947428.48415375,545
FBIN,2022-12-31,53.906368255615234,1259,78863592.93375778,546
MTN,2022-12-31,200.0836181640625,1259,78812686.33499146,547
VST,2022-12-31,22.152891159057617,1259,78725883.34560394,548
RL,2022-12-31,99.65583038330078,1259,78501132.63702393,549
NLY,2022-12-31,13.178560256958008,1259,78333494.12226677,550
IEX,2022-12-31,217.1892547607422,1259,78323844.68765259,551
TPL,2022-12-31,251.05081176757812,1259,77871417.53082275,552
SIRI,2022-12-31,51.49403381347656,1259,77859368.47738266,553
NVR,2022-12-31,4612.580078125,1259,77856717.72460938,554
FMC,2022-12-31,109.45928955078124,1259,77804350.52909851,555
UDR,2022-12-31,33.26141357421875,1259,77786907.85331726,556
LSCC,2022-12-31,64.87999725341797,1259,77685808.37802887,557
GAP,2022-12-31,9.808165550231934,1259,77596679.34179306,558
AXON,2022-12-31,165.92999267578125,1259,77559364.82391357,559
MKC,2022-12-31,75.94248962402344,1259,77412828.9012909,560
WPM,2022-12-31,37.88447570800781,1259,77332439.96925354,561
WRB,2022-12-31,44.24634552001953,1259,77193665.16809464,562
PKG,2022-12-31,116.03163146972656,1259,77136740.23284912,563
ELAN,2022-12-31,12.220000267028809,1078,77110051.01304054,564
IBKR,2022-12-31,17.75861167907715,1259,76727725.73432922,565
AVY,2022-12-31,169.45831298828125,1259,76242464.76898193,566
BTI,2022-12-31,30.671550750732425,1259,76056048.04372787,567
UHS,2022-12-31,138.592041015625,1259,76025378.30581665,568
HDB,2022-12-31,32.709346771240234,1259,75658537.5,569
HII,2022-12-31,214.10372924804688,1259,75533800.25787354,570
DOC,2022-12-31,20.13962745666504,1259,75391122.00155258,571
WAB,2022-12-31,97.94535064697266,1259,75349890.7546997,572
TRU,2022-12-31,55.62382125854492,1259,75265510.60447693,573
BR,2022-12-31,126.04183959960938,1259,74569141.79992676,574
HSIC,2022-12-31,79.87000274658203,1259,74357645.76568604,575
JBL,2022-12-31,67.63994598388672,1259,74340253.72009277,576
FOXA,2022-12-31,29.0366268157959,961,73992476.36890411,577
EG,2022-12-31,311.40252685546875,1259,73754987.28942871,578
MKTX,2022-12-31,265.5994873046875,1259,73613548.58551025,579
CIEN,2022-12-31,50.97999954223633,1259,72897645.28579712,580
TXRH,2022-12-31,85.74376678466797,1259,72852816.08581543,581
FLEX,2022-12-31,16.171815872192383,1259,72738999.63555288,582
TECH,2022-12-31,81.4390640258789,1259,72704700.1953125,583
WSC,2022-12-31,44.39149475097656,1259,72440503.86199951,584
RRX,2022-12-31,116.17125701904295,1259,72066888.56506348,585
QSR,2022-12-31,57.42107391357422,1259,71718902.67295837,586
MAS,2022-12-31,43.772552490234375,1259,71547481.28967285,587
KSS,2022-12-31,19.746084213256836,1259,71519125.46682358,588
LNT,2022-12-31,49.05057907104492,1259,71117397.4609375,589
FNV,2022-12-31,132.28884887695312,1259,71044241.74346924,590
RS,2022-12-31,191.7594451904297,1259,70803585.4560852,591
WMS,2022-12-31,80.59212493896484,1259,70388914.7857666,592
FCNCA,2022-12-31,748.4572143554688,1259,70137733.50219727,593
THC,2022-12-31,48.790000915527344,1259,70058996.03061676,594
DT,2022-12-31,38.29999923706055,862,69985128.71322632,595
EQNR,2022-12-31,26.104602813720703,1259,69283710.32276154,596
ASO,2022-12-31,50.96284484863281,566,69232546.59938812,597
AMCR,2022-12-31,50.97625350952149,1259,69080877.23678589,598
UAA,2022-12-31,10.15999984741211,1259,69057829.53529358,599
FFIV,2022-12-31,143.50999450683594,1259,68954385.17150879,600
BNS,2022-12-31,40.86522674560547,1259,68915859.71813202,601
SMCI,2022-12-31,8.210000038146973,1259,67885675.28629303,602
LII,2022-12-31,230.71127319335935,1259,67743667.73834229,603
GRMN,2022-12-31,86.15769958496094,1259,67615951.05400085,604
NTRS,2022-12-31,79.41187286376953,1259,67387342.54074097,605
VOYA,2022-12-31,56.84014892578125,1259,66687986.859321594,606
RNG,2022-12-31,35.282840728759766,1259,66641330.175971985,607
MIDD,2022-12-31,107.72325134277344,1259,66429547.51025009,608
JAZZ,2022-12-31,159.30999755859375,1259,65765491.6305542,609
AGNC,2022-12-31,6.199331760406494,1259,65711729.879164696,610
LNC,2022-12-31,24.653474807739254,1259,65692104.62808609,611
BRO,2022-12-31,55.569549560546875,1259,65159344.04067993,612
VNO,2022-12-31,19.483789443969727,1259,65061842.04969406,613
TLRY,2022-12-31,26.899999618530273,1122,65051749.94468689,614
ARMK,2022-12-31,28.67740249633789,1259,64834912.27013588,615
SSNC,2022-12-31,49.54973983764648,1259,64168262.240982056,616
BWA,2022-12-31,33.82537078857422,1259,64024462.40644455,617
AXSM,2022-12-31,77.12999725341797,1259,63919555.490112305,618
EDU,2022-12-31,34.077369689941406,1259,63899987.070178986,619
LDOS,2022-12-31,100.83177185058594,1259,63842723.40469361,620
SCCO,2022-12-31,50.96683883666992,1259,63625986.02836418,621
TOL,2022-12-31,48.22806930541992,1259,63512021.457481384,622
HRL,2022-12-31,39.93171310424805,1259,63463203.43799592,623
VTRS,2022-12-31,9.547636032104492,1259,63395962.90259362,624
OLN,2022-12-31,48.76203155517578,1259,63331889.28756714,625
REXR,2022-12-31,47.68767547607422,1259,63067841.64867401,626
ESTC,2022-12-31,51.5,1067,63051182.51609802,627
CABO,2022-12-31,671.4566650390625,1259,63046401.14135742,628
IVZ,2022-12-31,15.351395606994627,1259,63036317.341947556,629
OLLI,2022-12-31,46.84000015258789,1259,62752018.12801361,630
AMN,2022-12-31,102.81999969482422,1259,62708154.50439453,631
TRP,2022-12-31,33.67752456665039,1259,62587849.736213684,632
STLA,2022-12-31,11.195054054260254,1259,62388534.54170227,633
SM,2022-12-31,31.788494110107425,1259,62302967.9977417,634
AIZ,2022-12-31,117.9088134765625,1259,61851863.54522705,635
ZION,2022-12-31,43.034454345703125,1259,61750145.96004486,636
XP,2022-12-31,13.49832820892334,770,61577274.32842255,637
CLVT,2022-12-31,8.34000015258789,1051,61488108.03632736,638
XPO,2022-12-31,33.290000915527344,1259,61407105.16803455,639
NXST,2022-12-31,153.3682861328125,1259,61126126.33743286,640
EQH,2022-12-31,26.24440574645996,1170,61108686.66906357,641
BUD,2022-12-31,56.56447982788086,1259,60898474.742507935,642
EMN,2022-12-31,70.7640609741211,1259,60788114.270210266,643
ALC,2022-12-31,67.54084777832031,941,60424652.82306671,644
WSO,2022-12-31,226.7380218505859,1259,60093510.56060791,645
BEN,2022-12-31,21.94706916809082,1259,60072562.657547005,646
H,2022-12-31,89.19578552246094,1259,59997007.96394348,647
MTZ,2022-12-31,85.33000183105469,1259,59989642.584991455,648
ALLE,2022-12-31,100.49832916259766,1259,59841586.1038208,649
LKQ,2022-12-31,48.08340835571289,1259,59811487.51602173,650
MTDR,2022-12-31,53.34292221069336,1259,59570058.906173706,651
AGCO,2022-12-31,125.39075469970705,1259,59478190.520095825,652
PNR,2022-12-31,43.10939025878906,1259,59158405.202674866,653
GDDY,2022-12-31,74.81999969482422,1259,59141090.87905884,654
GL,2022-12-31,116.7961196899414,1259,59140165.422821045,655
FWONK,2022-12-31,57.79816055297851,1259,59045382.405361176,656
RY,2022-12-31,83.95719146728516,1259,58394637.843322754,657
WPC,2022-12-31,62.210235595703125,1259,58101018.142700195,658
GWRE,2022-12-31,62.560001373291016,1259,58062405.621528625,659
MAT,2022-12-31,17.84000015258789,1259,58037123.73008728,660
RNR,2022-12-31,180.23536682128903,1259,57966953.746032715,661
ASAN,2022-12-31,13.770000457763672,568,57951812.29305267,662
NTNX,2022-12-31,26.049999237060547,1259,57944130.41305542,663
RHI,2022-12-31,62.72616195678711,1259,57789387.45536804,664
INSP,2022-12-31,251.8800048828125,1175,57725554.68292236,665
RPRX,2022-12-31,36.09427261352539,642,57015655.706977844,666
TREX,2022-12-31,42.33000183105469,1259,57003984.66205597,667
ARRY,2022-12-31,19.329999923706055,557,56999934.06200409,668
WLK,2022-12-31,96.0208511352539,1259,56848584.12780762,669
PLNT,2022-12-31,78.80000305175781,1259,56631686.12365723,670
LEA,2022-12-31,113.2464828491211,1259,56388130.4725647,671
SNA,2022-12-31,208.3785858154297,1259,56362891.706848145,672
BF.B,2022-12-31,60.638282775878906,1259,56091391.68872833,673
MEDP,2022-12-31,212.41000366210935,1259,56035982.30895996,674
WIX,2022-12-31,76.83000183105469,1259,56025911.56539917,675
CINF,2022-12-31,93.71916961669922,1259,55882773.696899414,676
SCI,2022-12-31,65.23161315917969,1259,55664249.09172058,677
PEN,2022-12-31,222.4600067138672,1259,55590726.99584961,678
HRB,2022-12-31,32.586727142333984,1259,55447003.284835815,679
ROL,2022-12-31,34.9065055847168,1259,55369452.77404785,680
PVH,2022-12-31,70.1634521484375,1259,55200358.76541138,681
DBX,2022-12-31,22.3799991607666,1203,55178556.353759766,682
AOS,2022-12-31,53.62469482421875,1259,55071849.755477905,683
TRMB,2022-12-31,50.560001373291016,1259,54793865.50273895,684
THO,2022-12-31,70.00630950927734,1259,54724136.67297363,685
PPLI,2022-12-31,36.42329788208008,1259,54625123.06207466,686
IRM,2022-12-31,44.15494155883789,1259,54488586.67831421,687
AG,2022-12-31,8.256779670715332,1259,54322505.96807003,688
CRK,2022-12-31,13.085469245910645,1259,54300421.113824844,689
HOG,2022-12-31,38.2232666015625,1259,54256951.7414093,690
ALK,2022-12-31,42.939998626708984,1259,54055952.20661163,691
PFGC,2022-12-31,58.38999938964844,1259,53962668.99642944,692
J,2022-12-31,96.1948471069336,1259,53919497.430568695,693
HQY,2022-12-31,61.63999938964844,1259,53833527.072143555,694
RGA,2022-12-31,132.92312622070312,1259,53719055.31311035,695
GLPI,2022-12-31,41.52847671508789,1259,53531934.41410065,696
HSBC,2022-12-31,24.165042877197266,1259,53353170.533943176,697
CASY,2022-12-31,220.30911254882812,1259,53265066.928100586,698
CNH,2022-12-31,14.578851699829102,1259,53175855.86833954,699
UNM,2022-12-31,37.2983283996582,1259,52836206.402778625,700
WEX,2022-12-31,163.64999389648438,1259,52772589.15710449,701
GPK,2022-12-31,20.663713455200195,1259,52672140.76862335,702
ACI,2022-12-31,18.863656997680664,634,52635501.79634094,703
RACE,2022-12-31,207.26890563964844,1259,52498638.03100586,704
MKSI,2022-12-31,82.45278930664062,1259,52495321.365356445,705
HALO,2022-12-31,56.900001525878906,1259,52477864.41116333,706
PII,2022-12-31,88.43901062011719,1259,52448156.54373169,707
LNTH,2022-12-31,50.959999084472656,1259,52429680.79147339,708
XRAY,2022-12-31,29.13601875305176,1259,52257913.6510849,709
MHK,2022-12-31,102.22000122070312,1259,52220127.99835205,710
MT,2022-12-31,24.735729217529297,1259,52141600.975990295,711
NOV,2022-12-31,19.279674530029297,1259,51975249.00856018,712
DEO,2022-12-31,160.5185089111328,1259,51959880.350494385,713
WH,2022-12-31,66.59901428222656,1163,51948602.16674805,714
BMO,2022-12-31,78.86707305908203,1259,51600553.14369202,715
DXC,2022-12-31,26.5,1259,51502729.71696854,716
LITE,2022-12-31,52.16999816894531,1259,51069982.765197754,717
MP,2022-12-31,24.280000686645508,638,51065457.2385788,718
MUR,2022-12-31,37.773441314697266,1259,51001353.41644287,719
CRSP,2022-12-31,40.650001525878906,1259,50464433.295440674,720
EWBC,2022-12-31,59.773963928222656,1259,50405080.895233154,721
ST,2022-12-31,38.49699020385742,1259,50070084.04426575,722
GH,2022-12-31,27.200000762939453,1068,49977890.41004181,723
MGA,2022-12-31,49.435699462890625,1259,49683718.074798584,724
STNG,2022-12-31,49.380088806152344,1259,49637991.1781311,725
GGG,2022-12-31,64.3405990600586,1259,49542826.53923035,726
NVST,2022-12-31,33.66999816894531,829,49495162.624168396,727
DVA,2022-12-31,74.66999816894531,1259,49469893.60122681,728
MFC,2022-12-31,15.505579948425291,1259,49269118.08757782,729
TTC,2022-12-31,106.56160736083984,1259,49156480.52444458,730
RBA,2022-12-31,54.369163513183594,1259,49147566.902160645,731
WU,2022-12-31,10.006972312927246,1259,49088843.30863953,732
GLOB,2022-12-31,168.16000366210938,1259,49077841.18499756,733
SLAB,2022-12-31,135.6699981689453,1259,49057902.587890625,734
QS,2022-12-31,5.670000076293945,599,48897577.833890915,735
ROG,2022-12-31,119.33999633789062,1259,48843564.28985596,736
PNW,2022-12-31,65.51956939697266,1259,48820202.713775635,737
AEO,2022-12-31,12.581443786621094,1259,48339829.6189785,738
FOUR,2022-12-31,55.93000030517578,649,48314512.1011734,739
TW,2022-12-31,64.00547790527344,944,48263690.423202515,740
WAL,2022-12-31,54.83753204345703,1259,48103687.53852844,741
CUBE,2022-12-31,33.95804977416992,1259,47967885.5348587,742
NEOG,2022-12-31,15.229999542236328,1259,47900613.87734413,743
ACM,2022-12-31,81.69586181640625,1259,47679170.53985596,744
ARW,2022-12-31,104.56999969482422,1259,47330763.74206544,745
FNF,2022-12-31,31.561519622802734,1259,47276589.08422184,746
PAG,2022-12-31,104.71849060058594,1259,47221259.62791443,747
NTRA,2022-12-31,40.16999816894531,1259,47155173.703193665,748
ALV,2022-12-31,70.03125762939453,1259,47087055.02128601,749
RPM,2022-12-31,91.40148162841795,1259,47078868.40515137,750
SGI,2022-12-31,33.19071960449219,1259,46749210.86187363,751
TAP,2022-12-31,45.81937026977539,1259,46733169.6264267,752
BYD,2022-12-31,52.64475631713867,1259,46661889.612197876,753
QDEL,2022-12-31,85.66999816894531,1259,46406176.67884827,754
URBN,2022-12-31,23.850000381469727,1259,46190532.9325676,755
CNX,2022-12-31,16.84000015258789,1259,46168341.76034927,756
CCEP,2022-12-31,50.251956939697266,1259,46137445.50895691,757
REG,2022-12-31,54.20408630371094,1259,45862950.39539337,758
ATKR,2022-12-31,108.91878509521484,1259,45809379.14276123,759
PR,2022-12-31,8.185975074768066,1259,45542307.51056671,760
SYNA,2022-12-31,95.16000366210938,1259,45378027.85110474,761
WCC,2022-12-31,121.30413818359376,1259,45351158.15620422,762
BCE,2022-12-31,34.09454345703125,1259,45224238.419151306,763
NDSN,2022-12-31,227.5783538818359,1259,45025134.855651855,764
HEI,2022-12-31,153.05111694335938,1259,44950838.94958496,765
LPX,2022-12-31,56.44340896606445,1259,44912831.453704834,766
STNE,2022-12-31,7.798542976379395,1053,44850952.30731964,767
LAR,2022-12-31,7.628824234008789,1259,44818343.77276182,768
JLL,2022-12-31,159.3699951171875,1259,44801612.355041504,769
LSTR,2022-12-31,150.59100341796875,1259,44710820.47729492,770
ELS,2022-12-31,58.0897216796875,1259,44495624.81021881,771
FRT,2022-12-31,86.95682525634766,1259,44489509.004974365,772
HUN,2022-12-31,23.365434646606445,1259,44173812.124443054,773
FCN,2022-12-31,158.8000030517578,1259,44023956.201171875,774
AXTA,2022-12-31,25.469999313354492,1259,43941009.71813202,775
ACHC,2022-12-31,82.31999969482422,1259,43921700.02441406,776
ASND,2022-12-31,122.12999725341795,1259,43804895.793151855,777
QLYS,2022-12-31,112.2300033569336,1259,43653052.198791504,778
PAAS,2022-12-31,15.35409450531006,1259,43574764.55426216,779
CFR,2022-12-31,119.57062530517578,1259,43549833.09555054,780
VRT,2022-12-31,13.610623359680176,1112,43388568.55664253,781
DOX,2022-12-31,83.3839111328125,1259,43309018.02520752,782
EME,2022-12-31,146.670654296875,1259,43278115.16342163,783
COHR,2022-12-31,35.099998474121094,1259,43047912.27912903,784
MKL,2022-12-31,1317.489990234375,1259,43027583.02612305,785
SAM,2022-12-31,329.5199890136719,1259,42937458.77380371,786
CGC,2022-12-31,23.100000381469727,1259,42887316.781167984,787
NWL,2022-12-31,11.070968627929688,1259,42717290.526390076,788
BE,2022-12-31,19.1200008392334,1118,42513194.3239212,789
FLR,2022-12-31,34.65999984741211,1259,42498824.070739746,790
NWSA,2022-12-31,17.660865783691406,1259,42241809.15822983,791
CLH,2022-12-31,114.12000274658205,1259,41911444.12345886,792
CMC,2022-12-31,45.990814208984375,1259,41817021.41666412,793
VVV,2022-12-31,32.650001525878906,1259,41674451.339530945,794
TNDM,2022-12-31,44.95000076293945,1259,41595676.21059418,795
TRI,2022-12-31,106.13152313232422,1259,41590913.72636032,796
CHH,2022-12-31,108.83548736572266,1259,41526950.71144104,797
BCS,2022-12-31,6.849112033843994,1259,41490399.233436584,798
RGLD,2022-12-31,108.0191421508789,1259,41323314.06478882,799
OHI,2022-12-31,21.415267944335938,1259,41168089.57185745,800
AER,2022-12-31,57.103302001953125,1259,41056435.63289642,801
CHRD,2022-12-31,110.013671875,1259,40898347.86643982,802
SIG,2022-12-31,65.2123031616211,1259,40850040.96488953,803
NTLA,2022-12-31,34.88999938964844,1259,40783964.70909119,804
ADC,2022-12-31,60.74238204956055,1259,40738589.24255371,805
KBR,2022-12-31,50.63581848144531,1259,40737951.814842224,806
YETI,2022-12-31,41.310001373291016,1053,40614393.40324402,807
WBS,2022-12-31,42.31856155395508,1259,40588406.165504456,808
TKO,2022-12-31,64.48601531982422,1259,40409313.7046814,809
CNR,2022-12-31,61.81696701049805,1259,40397905.740737915,810
CYTK,2022-12-31,45.81999969482422,1259,40336716.3105011,811
L,2022-12-31,57.6859130859375,1259,40311968.54877472,812
SFM,2022-12-31,32.369998931884766,1259,40295941.649627686,813
INMD,2022-12-31,35.70000076293945,857,40220966.59412384,814
TRIP,2022-12-31,17.979999542236328,1259,40209906.57224655,815
LAMR,2022-12-31,79.29969787597656,1259,40086595.17059326,816
AYI,2022-12-31,164.1320037841797,1259,39942250.66757202,817
HR,2022-12-31,15.155725479125977,1259,39887289.14937973,818
KNSL,2022-12-31,259.9542541503906,1259,39848320.793151855,819
VAC,2022-12-31,118.10961151123048,1259,39822781.01539612,820
PI,2022-12-31,109.18000030517578,1259,39797383.10050964,821
PHG,2022-12-31,13.87062931060791,1259,39559374.84149933,822
ALKS,2022-12-31,26.1299991607666,1259,39520002.45838165,823
HL,2022-12-31,5.4705963134765625,1259,39460110.73400974,824
AFG,2022-12-31,110.52350616455078,1259,39355851.48162842,825
LESL,2022-12-31,244.1999969482422,547,39307514.610328674,826
DB,2022-12-31,10.18495273590088,1259,39188912.82157898,827
AU,2022-12-31,17.337106704711914,1259,39155680.82590103,828
FR,2022-12-31,43.4591064453125,1259,39146675.75111389,829
WTRG,2022-12-31,42.48714447021485,1259,39082141.56951904,830
GT,2022-12-31,10.149999618530272,1259,38836235.69316864,831
CACC,2022-12-31,474.3999938964844,1259,38783300.7019043,832
CHE,2022-12-31,503.7034912109375,1259,38773854.67071533,833
POST,2022-12-31,90.26000213623048,1259,38702571.62666321,834
AZTA,2022-12-31,58.220001220703125,1259,38680047.61161804,835
SMG,2022-12-31,41.90601348876953,1259,38532764.45083618,836
LECO,2022-12-31,137.65847778320312,1259,38531740.46707153,837
BAP,2022-12-31,108.48170471191406,1259,38470369.761657715,838
COTY,2022-12-31,8.5600004196167,1259,38422443.552184105,839
BRX,2022-12-31,19.138593673706055,1259,38304137.23144531,840
PLAY,2022-12-31,35.439998626708984,1259,38266970.90988159,841
PRGO,2022-12-31,29.259429931640625,1259,37925124.38907623,842
BC,2022-12-31,66.59917449951172,1259,37822636.67602539,843
PACB,2022-12-31,8.180000305175781,1259,37703133.60977173,844
NOG,2022-12-31,25.401609420776367,1259,37697596.0144043,845
PAGS,2022-12-31,8.282729148864746,1244,37658245.325136185,846
G,2022-12-31,43.9399299621582,1259,36942895.14884949,847
BRKR,2022-12-31,67.45126342773438,1259,36914199.310684204,848
CHDN,2022-12-31,104.65313720703124,1259,36750222.08633423,849
CRI,2022-12-31,64.11388397216797,1259,36736281.905937195,850
FMX,2022-12-31,69.93163299560547,1259,36731278.242111206,851
OGE,2022-12-31,33.765037536621094,1259,36562111.32392883,852
EVR,2022-12-31,103.22504425048828,1259,36540957.97080994,853
BOOT,2022-12-31,62.52000045776367,1259,36427888.96884918,854
CBRL,2022-12-31,82.26902770996094,1259,36423436.347579956,855
USFD,2022-12-31,34.02000045776367,1259,36267107.26928711,856
EXLS,2022-12-31,33.88600158691406,1259,36166731.410980225,857
FLNA,2022-12-31,29.540000915527344,1259,36160776.8579483,858
PCVX,2022-12-31,47.95000076293945,644,35731197.23892212,859
CACI,2022-12-31,300.5899963378906,1259,35712150.17852783,860
NVCR,2022-12-31,73.3499984741211,1259,35691359.65118408,861
NNN,2022-12-31,37.719749450683594,1259,35221938.23547363,862
CALM,2022-12-31,43.466156005859375,1259,35157142.62886047,863
PZZA,2022-12-31,72.370361328125,1259,35148836.07215881,864
HELE,2022-12-31,110.91000366210938,1259,34971090.256500244,865
WTFC,2022-12-31,79.50022888183594,1259,34795384.299087524,866
AMG,2022-12-31,158.3050079345703,1259,34688986.24801636,867
SHAK,2022-12-31,41.529998779296875,1259,34511700.209999084,868
MTG,2022-12-31,11.981046676635742,1259,34421762.396240234,869
CM,2022-12-31,34.95093536376953,1259,34398173.42700958,870
